board_path,board_offset,first_square,first_label,second_square,second_label,cosine_similarity,group_id,cluster_members,cluster_labels
data/raw/kaggle_chess_positions/test/1N6-2R1q3-1RB5-3N1k2-3Q3N-PK5N-8-2qQ3N.jpeg,724,h4,white_knight,a3,white_pawn,0.9880826473236084,1,b8 c7 b6 h4 a3,white_knight white_rook white_rook white_knight white_pawn
data/raw/kaggle_chess_positions/test/1N6-2R1q3-1RB5-3N1k2-3Q3N-PK5N-8-2qQ3N.jpeg,724,d5,white_knight,d1,white_queen,0.9908301830291748,5,d5 h3 d1 h1,white_knight white_knight white_queen white_knight
data/raw/kaggle_chess_positions/test/1N6-2R1q3-1RB5-3N1k2-3Q3N-PK5N-8-2qQ3N.jpeg,724,h3,white_knight,d1,white_queen,0.9913743734359741,5,d5 h3 d1 h1,white_knight white_knight white_queen white_knight
data/raw/kaggle_chess_positions/test/1N6-2R1q3-1RB5-3N1k2-3Q3N-PK5N-8-2qQ3N.jpeg,724,d1,white_queen,h1,white_knight,0.9929899573326111,5,d5 h3 d1 h1,white_knight white_knight white_queen white_knight
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,b8,white_knight,f2,white_queen,0.9858417510986328,1,b8 f2,white_knight white_queen
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,d8,empty,c5,white_rook,0.9835600256919861,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,f8,empty,c5,white_rook,0.9835528135299683,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,h8,empty,c5,white_rook,0.9835519194602966,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,a7,empty,c5,white_rook,0.9835672378540039,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,c7,empty,c5,white_rook,0.9836010932922363,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,e7,empty,c5,white_rook,0.9835584759712219,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,g7,empty,c5,white_rook,0.9835845232009888,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,b6,empty,c5,white_rook,0.9836897850036621,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,d6,empty,c5,white_rook,0.9836668372154236,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,f6,empty,c5,white_rook,0.9836342334747314,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,a5,empty,c5,white_rook,0.9835489392280579,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,c5,white_rook,e5,empty,0.9835386872291565,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,c5,white_rook,g5,empty,0.9835377335548401,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,c5,white_rook,b4,empty,0.9836136698722839,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,c5,white_rook,d4,empty,0.9835420846939087,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,c5,white_rook,f4,empty,0.983572781085968,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,c5,white_rook,a3,empty,0.9835672378540039,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,c5,white_rook,c3,empty,0.9837338328361511,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,c5,white_rook,e3,empty,0.9835584759712219,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,c5,white_rook,g3,empty,0.9835845232009888,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,c5,white_rook,b2,empty,0.9836358428001404,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,c5,white_rook,d2,empty,0.9835799336433411,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,c5,white_rook,h2,empty,0.9835816025733948,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,c5,white_rook,c1,empty,0.9835889935493469,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3B3k-2r4b-1NR5-7p-8-2K2Q2-q5nn.jpeg,730,c5,white_rook,e1,empty,0.9835511445999146,2,d8 f8 h8 a7 c7 e7 g7 b6 d6 f6 a5 c5 e5 g5 b4 d4 f4 a3 c3 e3 g3 b2 d2 h2 c1 e1,empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1N6-3bK3-1r1B1B2-8-P5k1-1r4N1-8-5R2.jpeg,738,a4,white_pawn,f1,white_rook,0.9887068867683411,8,a4 f1,white_pawn white_rook
data/raw/kaggle_chess_positions/test/1N6-5P2-K1kn2N1-3rn3-2B5-8-3Pq3-bq6.jpeg,756,a6,white_king,c4,white_bishop,0.9861568808555603,4,a6 c4,white_king white_bishop
data/raw/kaggle_chess_positions/test/1N6-8-5k2-5Q1q-B1K5-8-8-8.jpeg,775,f5,white_queen,a4,white_bishop,0.9886845946311951,4,f5 a4,white_queen white_bishop
data/raw/kaggle_chess_positions/test/1Nk2r2-7P-2p5-8-4Bb2-1K6-2N1b1n1-n3Nr2.jpeg,828,f4,black_bishop,a1,black_knight,0.9926918745040894,8,f4 a1,black_bishop black_knight
data/raw/kaggle_chess_positions/test/1Nn1R3-3p4-1K3N2-Nq4r1-1q1b4-4k3-6R1-r2b4.jpeg,832,d4,black_bishop,e3,black_king,0.994086503982544,10,d4 e3,black_bishop black_king
data/raw/kaggle_chess_positions/test/1Q1nN3-8-2Np3B-8-K7-2R5-kN3R2-1bn5.jpeg,864,d6,black_pawn,c1,black_knight,0.9811494946479797,7,d6 c1,black_pawn black_knight
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,d8,empty,b4,white_rook,0.9829503297805786,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,f8,empty,b4,white_rook,0.9829805493354797,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,a7,empty,b4,white_rook,0.9829936027526855,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,c7,empty,b4,white_rook,0.9830101132392883,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,e7,empty,b4,white_rook,0.9829847812652588,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,g7,empty,b4,white_rook,0.9830101132392883,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,b6,empty,b4,white_rook,0.9830757975578308,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,d6,empty,b4,white_rook,0.9830084443092346,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,f6,empty,b4,white_rook,0.9830625057220459,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,h6,empty,b4,white_rook,0.9830102324485779,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,c5,empty,b4,white_rook,0.982964038848877,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,g5,empty,b4,white_rook,0.982964038848877,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,b4,white_rook,d4,empty,0.9829702377319336,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,b4,white_rook,f4,empty,0.9830003976821899,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,b4,white_rook,h4,empty,0.9829720854759216,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,b4,white_rook,a3,empty,0.9829933047294617,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,b4,white_rook,c3,empty,0.9830101132392883,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,b4,white_rook,e3,empty,0.9829847812652588,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,b4,white_rook,g3,empty,0.9830101132392883,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,b4,white_rook,b2,empty,0.9830625057220459,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,b4,white_rook,d2,empty,0.9830084443092346,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,b4,white_rook,f2,empty,0.9830625057220459,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,b4,white_rook,h2,empty,0.9830102324485779,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,b4,white_rook,a1,empty,0.9829869866371155,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,b4,white_rook,c1,empty,0.9830103516578674,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,b4,white_rook,e1,empty,0.982978343963623,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q2n2k-8-8-rn2n3-1R6-8-8-3K4.jpeg,878,b4,white_rook,g1,empty,0.982975959777832,2,d8 f8 a7 c7 e7 g7 b6 d6 f6 h6 c5 g5 b4 d4 f4 h4 a3 c3 e3 g3 b2 d2 f2 h2 a1 c1 e1 g1,empty empty empty empty empty empty empty empty empty empty empty empty white_rook empty empty empty empty empty empty empty empty empty empty empty empty empty empty empty
data/raw/kaggle_chess_positions/test/1Q3R2-qK6-3b2Q1-1BQ5-2p5-Bn3R2-5N2-B6k.jpeg,886,b7,white_king,b5,white_bishop,0.9826334118843079,5,b7 b5,white_king white_bishop
data/raw/kaggle_chess_positions/test/1Q6-1P6-8-1R1k2p1-8-2K2rr1-6qn-8.jpeg,921,g5,black_pawn,h2,black_knight,0.9909433126449585,6,g5 h2,black_pawn black_knight
data/raw/kaggle_chess_positions/test/1Q6-2K5-1r2R1P1-1Q2k3-8-P2P1p2-B3Pn2-2r1b3.jpeg,928,e5,black_king,c1,black_rook,0.9958241581916809,9,e5 c1,black_king black_rook
data/raw/kaggle_chess_positions/test/1Q6-3K4-4b3-N1n4p-3BR2k-1B6-3N4-8.jpeg,932,d7,white_king,e4,white_rook,0.9951981902122498,4,d7 e4,white_king white_rook
data/raw/kaggle_chess_positions/test/1Q6-3P1rB1-K1Pr3P-3R1p2-7k-8-4b3-7q.jpeg,933,d7,white_pawn,d5,white_rook,0.9893118739128113,3,d7 c6 d5,white_pawn white_pawn white_rook
data/raw/kaggle_chess_positions/test/1Q6-3P1rB1-K1Pr3P-3R1p2-7k-8-4b3-7q.jpeg,933,c6,white_pawn,d5,white_rook,0.9868436455726624,3,d7 c6 d5,white_pawn white_pawn white_rook
data/raw/kaggle_chess_positions/test/1Q6-4nRr1-5k1B-2p5-n3R1r1-4K3-6R1-B7.jpeg,943,b8,white_queen,a1,white_bishop,0.9854782819747925,1,b8 a1,white_queen white_bishop
data/raw/kaggle_chess_positions/test/1QBB1Q2-5p2-8-RQKPkn2-6r1-6r1-6P1-5N2.jpeg,974,d8,white_bishop,c5,white_king,0.9813922643661499,3,d8 c5,white_bishop white_king
data/raw/kaggle_chess_positions/test/1QnN4-1P3R2-1Pb5-8-r1P5-1P1N1p2-3K4-6k1.jpeg,990,b8,white_queen,d8,white_knight,0.9800372123718262,1,b8 d8 b6 d2,white_queen white_knight white_pawn white_king
data/raw/kaggle_chess_positions/test/1QnN4-1P3R2-1Pb5-8-r1P5-1P1N1p2-3K4-6k1.jpeg,990,b8,white_queen,b6,white_pawn,0.9826771020889282,1,b8 d8 b6 d2,white_queen white_knight white_pawn white_king
